url,address,neighborhood,price,rooms,baths,none
https://www.renthop.com/listings/16-chauncy-st/16-48/18683794,16 Chauncy St.,"Neighborhood Nine, Cambridge","$1,625",Studio,1_Bath,
https://www.renthop.com/listings/27-bowdoin-st/2b/58177832,"27 Bowdoin St., Apt 2B","Beacon Hill, Boston","$3,000",1_Bed,1_Bath,
https://www.renthop.com/listings/22-newport-st/3/58207536,"22 Newport St., Apt 3","Columbia Point, Dorchester, Boston","$3,650",4_Bed,2_Bath,
https://www.renthop.com/listings/550-liberty-st/2209/57783096,"550 Liberty St., Apt 2209","South Braintree, Braintree Town","$2,395",1_Bed,1_Bath,
https://www.renthop.com/listings/15-gardner-st/15/58008150,"15 Gardner St., Apt 15","Allston, Boston","$2,250",2_Bed,1_Bath,
https://www.renthop.com/listings/28-morill-st/3/18794753,28 Morill St.,"Uphams Corner - Jones Hill, Dorchester, Boston","$2,600",3_Bed,1_Bath,
https://www.renthop.com/listings/24-simpson-ave/2/58220681,"24 Simpson Ave., Apt 2","Tufts University, Medford Hillside, Somerville","$2,400",1_Bed,1_Bath,
https://www.renthop.com/listings/379-marlborough-st/2/58246055,"379 Marlborough St., Apt 2","Back Bay West, Back Bay, Boston","$1,750",Studio,1_Bath,
https://www.renthop.com/listings/24-simpson-ave/2/58220681,"24 Simpson Ave., Apt 2","Tufts University, Medford Hillside, Somerville","$2,400",1_Bed,1_Bath,
https://www.renthop.com/listings/379-marlborough-st/2/58246055,"379 Marlborough St., Apt 2","Back Bay West, Back Bay, Boston","$1,750",Studio,1_Bath,
https://www.renthop.com/listings/800-west-st/1213/58237126,"800 West St., Apt 1213","North Braintree, Braintree Town","$2,156",1_Bed,1_Bath,
https://www.renthop.com/listings/550-liberty-st/508/57853044,"550 Liberty St., Apt 508","South Braintree, Braintree Town","$3,417",2_Bed,2_Bath,
https://www.renthop.com/listings/20-queensberry-street/15/20909393,20 Queensberry Street,"West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,100",1_Bed,1_Bath,
https://www.renthop.com/listings/28-newbury-st/2-bedrooms-1-bath/20421479,28 Newbury St.,"Back Bay East, Back Bay, Boston","$4,500",2_Bed,1_Bath,
https://www.renthop.com/listings/168-newton-st/4/57994383,"168 Newton St., Apt 4","Oak Square, Brighton, Boston","$2,800",3_Bed,2_Bath,
https://www.renthop.com/listings/160-pleasant-st/2-bedrooms-2-baths/20421293,160 Pleasant St.,"Malden Center, Malden","$3,270",2_Bed,2_Bath,
https://www.renthop.com/listings/1654-massachusetts-ave/42/57853995,"1654 Massachusetts Ave., Apt 4...","Neighborhood Nine, Cambridge","$2,050",1_Bed,1_Bath,
https://www.renthop.com/listings/20-george-st/2r/58081136,"20 George St., Apt 2R","East Somerville, Somerville","$3,100",3_Bed,2_Bath,
https://www.renthop.com/listings/15-elko-st/2/57997547,"15 Elko St., Apt 2","Oak Square, Brighton, Boston","$2,800",3_Bed,1_Bath,
https://www.renthop.com/listings/345-harrison-ave/438/58256641,"345 Harrison Ave., Apt 438","Shawmut, South End, Boston","$2,700",1_Bed,1_Bath,
https://www.renthop.com/listings/393-marlborough-st/2/18959242,393 Marlborough St.,"Back Bay West, Back Bay, Boston","$1,950",Studio,1_Bath,
https://www.renthop.com/listings/158-saint-botolph-st/6/18795845,"158 Saint Botolph St., Apt 6","Prudential - St. Botolph, Back Bay, Boston","$1,850",Studio,_1_Bath,
https://www.renthop.com/listings/6-12-blackwood-st/222/18779206,6-12 Blackwood St.,"Prudential - St. Botolph, Back Bay, Boston","$2,050",Studio,1_Bath,
https://www.renthop.com/listings/6-spring-garden-st/3/58330400,"6 Spring Garden St., Apt 3","Columbia Point, Dorchester, Boston","$2,600",3_Bed,1_Bath,
https://www.renthop.com/listings/86-turner-st/1/19463262,86 Turner St.,"Oak Square, Brighton, Boston","$3,000",3_Bed,1_Bath,
https://www.renthop.com/listings/550-liberty-st/401/57852692,"550 Liberty St., Apt 401","South Braintree, Braintree Town","$3,407",2_Bed,2_Bath,
https://www.renthop.com/listings/107-fairmont-st/a/57995387,"107 Fairmont St., Apt A","East Arlington, Arlington","$5,000",4_Bed,3_Bath,
https://www.renthop.com/listings/49-walk-hill-st/2/58047792,"49 Walk Hill St., Apt 2","Forest Hills - Woodbourne, Jamaica Plain, Boston","$2,800",3_Bed,1_Bath,
https://www.renthop.com/listings/505-congress-st/2-bedrooms-2-baths/20421431,505 Congress St.,"Seaport District, D Street - West Broadway, South Boston, Boston","$3,755",2_Bed,2_Bath,
https://www.renthop.com/listings/180-eastern-ave/527/18880803,180 Eastern Ave.,"Faulkner, Maplewood, Malden","$2,723",2_Bed,2_Bath,
https://www.renthop.com/listings/11-carol-ave/1-3/19023782,11 Carol Ave.,"Commonwealth, Brighton, Boston","$2,295",2_Bed,1_Bath,
https://www.renthop.com/listings/126-warren-st/35/57778203,"126 Warren St., Apt 35","St. Elizabeth's, Brighton, Boston","$2,050",2_Bed,1_Bath,
https://www.renthop.com/listings/1334-commonwealth-ave/7/58179491,"1334 Commonwealth Ave., Apt 7","Commonwealth, Brighton, Boston","$1,650",Studio,1_Bath,
https://www.renthop.com/listings/500-ocean-ave/1-bedden/19004468,500 Ocean Ave.,"Crescent Beach, Revere","$2,610",1_Bed,1_Bath,
https://www.renthop.com/listings/1-devonshire-pl/ph307/58247868,"1 Devonshire Pl., Apt PH307","Downtown Boston, Boston","$3,743",1_Bed,1_Bath,
https://www.renthop.com/listings/27-durham-st/3/18795676,27 Durham St.,"Ward Two, Somerville","$3,345",3_Bed,1_Bath,
https://www.renthop.com/listings/197-calumet-st/15/19124251,197 Calumet St.,"Mission Hill, Boston","$2,250",2_Bed,1_Bath,
https://www.renthop.com/listings/33-hazell-st/na/57838155,33 Hazell St.,"Highlands, Waltham","$2,850",4_Bed,1_Bath,
https://www.renthop.com/listings/460-harrison-ave/430/58181546,"460 Harrison Ave., Apt 430","Harrison Lenox, South End, Boston","$3,650",2_Bed,2_Bath,
https://www.renthop.com/listings/5-baldwin-pl/2/57794679,"5 Baldwin Pl., Apt 2","North End, Boston","$3,600",3_Bed,1_Bath,
https://www.renthop.com/listings/60-maverick-st/2/57812329,"60 Maverick St., Apt 2","Belingham Square, Chelsea","$2,750",5_Bed,1_Bath,
https://www.renthop.com/listings/214-chestnut-st/2/58176033,"214 Chestnut St., Apt 2","Cambridgeport, Cambridge","$3,700",3_Bed,1_Bath,
https://www.renthop.com/listings/345-harrison-ave/525/58294546,"345 Harrison Ave., Apt 525","Shawmut, South End, Boston","$3,415",1_Bed,1_Bath,
https://www.renthop.com/listings/5-ashford-st/2/18701870,5 Ashford St.,"Allston, Boston","$2,250",2_Bed,_,1_Bath
https://www.renthop.com/listings/400-massachusetts-ave/57/58245935,"400 Massachusetts Ave., Apt 57...","Columbus, South End, Boston","$2,400",1_Bed,1_Bath,
https://www.renthop.com/listings/60-water-st/60-2005/58179075,"60 Water St., Apt 602005",North Andover,"$1,725",1_Bed,1_Bath,
https://www.renthop.com/listings/550-washington-st/3/58111750,"550 Washington St., Apt 3","Oak Square, Brighton, Boston","$2,600",3_Bed,1_Bath,
https://www.renthop.com/listings/317-summit-ave/11/57866636,"317 Summit Ave., Apt 11","Commonwealth, Brighton, Boston","$2,500",3_Bed,1_Bath,
https://www.renthop.com/listings/550-washington-st/3/58111750,"550 Washington St., Apt 3","Oak Square, Brighton, Boston","$2,600",3_Bed,1_Bath,
https://www.renthop.com/listings/317-summit-ave/11/57866636,"317 Summit Ave., Apt 11","Commonwealth, Brighton, Boston","$2,500",3_Bed,1_Bath,
https://www.renthop.com/listings/84-gordon-st/304/19023949,84 Gordon St.,"St. Elizabeth's, Brighton, Boston","$2,100",1_Bed,1_Bath,
https://www.renthop.com/listings/56-walnut-st/1/58066588,"56 Walnut St., Apt 1","Prospect Hill, Somerville","$1,975",1_Bed,1_Bath,
https://www.renthop.com/listings/8-gardner-st/7-copy/58079075,"8 Gardner St., Apt 7 COPY","Allston, Boston","$2,550",2_Bed,1_Bath,
https://www.renthop.com/listings/81-empire-st/5/58220413,"81 Empire St., Apt 5","North Allston, Allston, Boston","$2,250",2_Bed,1_Bath,
https://www.renthop.com/listings/1404-beacon-st/4/19156021,1404 Beacon St.,"Washington Square, Brookline","$3,250",2_Bed,2_Bath,
https://www.renthop.com/listings/110-tremont-st/308a/19075064,110 Tremont St.,"Oak Square, Brighton, Boston","$2,195",1_Bed,1_Bath,
https://www.renthop.com/listings/69-hobart-st/1/58178097,"69 Hobart St., Apt 1","Oak Square, Brighton, Boston","$2,600",3_Bed,1_Bath,
https://www.renthop.com/listings/56-walnut-st/5/58207544,"56 Walnut St., Apt 5","Prospect Hill, Somerville","$2,100",1_Bed,1_Bath,
https://www.renthop.com/listings/31-mayhew-st/1a/58283066,"31 Mayhew St., Apt 1A","Columbia Point, Dorchester, Boston","$2,500",3_Bed,1_Bath,
https://www.renthop.com/listings/261-havre-st/3/19570772,261 Havre St.,"Central Maverick Square - Paris Street, East Boston, Boston","$2,900",4_Bed,1_Bath,
https://www.renthop.com/listings/4-emerson-pl/601/58247081,"4 Emerson Pl., Apt 601","West End, Boston","$3,810",2_Bed,2_Bath,
https://www.renthop.com/listings/365-meridian-st/2/58330193,"365 Meridian St., Apt 2","Eagle Hill, East Boston, Boston","$2,475",3_Bed,1_Bath,
https://www.renthop.com/listings/350-third-st-west/1-bed-1-bath-17-mnth/20449205,350 Third St. (west),"Kendall Square, Cambridge","$2,525",1_Bed,1_Bath,
https://www.renthop.com/listings/115-fifth-st/na/57994428,115 Fifth St.,"East Cambridge, Cambridge","$3,900",3_Bed,2_Bath,
https://www.renthop.com/listings/109-dartmouth-st/27/18748859,109 Dartmouth St.,"Columbus, South End, Boston","$1,800",Studio,1_Bath,
https://www.renthop.com/listings/130-bowdoin-st/902/18669607,130 Bowdoin St.,"Beacon Hill, Boston","$2,100",1_Bed,1_Bath,
https://www.renthop.com/listings/111-queensberry-st/3a/18894481,111 Queensberry St.,"West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,100",Studio,1_Bath,
https://www.renthop.com/listings/30-rockingham-ave/4107/58126180,"30 Rockingham Ave., Apt 4107","Upper Washington - Spring Street, West Roxbury, Boston","$2,045",1_Bed,1_Bath,
https://www.renthop.com/listings/30-rockingham-ave/4107/58126180,"30 Rockingham Ave., Apt 4107","Upper Washington - Spring Street, West Roxbury, Boston","$2,045",1_Bed,1_Bath,
https://www.renthop.com/listings/20-child-st/studio/18880770,20 Child St.,"East Cambridge, Cambridge","$2,070",Studio,1_Bath,
https://www.renthop.com/listings/112-jersey-st/1a/19186737,112 Jersey St.,"West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,600",1_Bed,1_Bath,
https://www.renthop.com/listings/79-gordon-st/8/18765284,79 Gordon St.,"St. Elizabeth's, Brighton, Boston","$1,695",Studio,1_Bath,
https://www.renthop.com/listings/160-pleasant-st/studio/20189012,160 Pleasant St.,"Malden Center, Malden","$1,950",Studio,1_Bath,
https://www.renthop.com/listings/839-beacon-st/305/19175008,839 Beacon St.,"Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,325",1_Bed,1_Bath,
https://www.renthop.com/listings/950-massachusetts-ave/305/58245812,"950 Massachusetts Ave., Apt 30...","Riverside, Cambridge","$3,400",2_Bed,2_Bath,
https://www.renthop.com/listings/225-kelton-st/2/58307465,"225 Kelton St., Apt 2","Commonwealth, Brighton, Boston","$1,875",2_Bed,1_Bath,
https://www.renthop.com/listings/550-columbus-ave/11/20389083,"550 Columbus Ave., Apt 11","Columbus, South End, Boston","$2,050",1_Bed,1_Bath,
https://www.renthop.com/listings/1850-commonwealth-ave/42/58182598,"1850 Commonwealth Ave., Apt 42...","Commonwealth, Brighton, Boston","$2,150",2_Bed,1_Bath,
https://www.renthop.com/listings/724-parker-st/2/58293680,"724 Parker St., Apt 2","Mission Hill, Boston","$4,200",4_Bed,2_Bath,
https://www.renthop.com/listings/724-parker-st/1/58293681,"724 Parker St., Apt 1","Mission Hill, Boston","$3,300",3_Bed,2_Bath,
https://www.renthop.com/listings/15-main-st/14/57673493,"15 Main St., Apt 14",North Reading,"$1,800",2_Bed,1_Bath,
https://www.renthop.com/listings/4-emerson-pl/1008/58116017,"4 Emerson Pl., Apt 1008","West End, Boston","$2,995",1_Bed,1_Bath,
https://www.renthop.com/listings/83-fenwood-rd/604/58338332,"83 Fenwood Rd., Apt 604","Medical Center Area, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,650",2_Bed,2_Bath,
https://www.renthop.com/listings/1932-beacon-st/500/58178055,"1932 Beacon St., Apt 500","Commonwealth, Brighton, Boston","$2,695",3_Bed,1_Bath,
https://www.renthop.com/listings/22-water-st/10sh/18880287,22 Water St.,"East Cambridge, Cambridge","$3,300",1_Bed,1_Bath,
https://www.renthop.com/listings/25-webster-ave/402/18815308,"25 Webster Ave., Apt 402","Ward Two, Somerville","$2,550",2_Bed,2_Bath,
https://www.renthop.com/listings/75-chestnut-st/14/57830807,"75 Chestnut St., Apt 14","Beacon Hill, Boston","$2,950",1_Bed,1_Bath,
https://www.renthop.com/listings/30-rockingham-ave/4306/58189498,"30 Rockingham Ave., Apt 4306","Upper Washington - Spring Street, West Roxbury, Boston","$2,255",2_Bed,1_Bath,
https://www.renthop.com/listings/30-rockingham-ave/4306/58189498,"30 Rockingham Ave., Apt 4306","Upper Washington - Spring Street, West Roxbury, Boston","$2,255",2_Bed,1_Bath,
https://www.renthop.com/listings/1805-beacon-st/3/58008121,"1805 Beacon St., Apt 3","Cleveland Circle, Brookline","$3,800",4_Bed,1_Bath,
https://www.renthop.com/listings/7-carol-ave/2/19463276,7 Carol Ave.,"Commonwealth, Brighton, Boston","$2,295",2_Bed,1_Bath,
https://www.renthop.com/listings/77-crescent-st/3a/57794605,"77 Crescent St., Apt 3A","South Side, Waltham","$2,195",2_Bed,1_Bath,
https://www.renthop.com/listings/40-cedar-st/2l/58115245,"40 Cedar St., Apt 2L","Spring Hill, Somerville","$3,150",3_Bed,1_Bath,
https://www.renthop.com/listings/1401-beacon-st/202/18748992,1401 Beacon St.,"Coolidge Corner, Brookline","$2,156",1_Bed,1_Bath,
https://www.renthop.com/listings/72-roseclair-st/1/58293664,"72 Roseclair St., Apt 1","Columbia Point, Dorchester, Boston","$2,800",3_Bed,1_Bath,
https://www.renthop.com/listings/1477-beacon-st/54/58235649,"1477 Beacon St., Apt 54","Coolidge Corner, Brookline","$2,600",2_Bed,1_Bath,
https://www.renthop.com/listings/72-staniford-st/10c/57866330,"72 Staniford St., Apt 10C","West End, Boston","$2,570",1_Bed,1_Bath,
https://www.renthop.com/listings/28-ellerton-st/1/58178052,"28 Ellerton St., Apt 1","Oak Island, Revere","$1,900",2_Bed,1_Bath,
https://www.renthop.com/listings/163-calumet-st/1/18987886,163 Calumet St.,"Mission Hill, Boston","$4,550",5_Bed,2_Bath,
https://www.renthop.com/listings/81-essex-st/77/57667500,"81 Essex St., Apt 77","Chinatown - Leather District, Boston","$2,300",1_Bed,1_Bath,
https://www.renthop.com/listings/548-columbus-ave/2/19110838,"548 Columbus Ave., Apt 2","Columbus, South End, Boston","$2,050",1_Bed,1_Bath,
https://www.renthop.com/listings/1738-beacon-st/2/18701871,1738 Beacon St.,"Washington Square, Brookline","$2,500",1_Bed,1_Bath,
https://www.renthop.com/listings/26-columbia-st/26/58078938,"26 Columbia St., Apt 26","Area IV, Cambridge","$4,500",4_Bed,1_Bath,
https://www.renthop.com/listings/666-tremont-st/3/58177047,"666 Tremont St., Apt 3","Shawmut, South End, Boston","$1,850",1_Bed,1_Bath,
https://www.renthop.com/listings/100-queensberry-st/5a/19186725,100 Queensberry St.,"West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,275",1_Bed,1_Bath,
https://www.renthop.com/listings/270-pleasant-st/1-bedroom-1-bath/20417098,270 Pleasant St.,"Watertown West End, Watertown Town","$2,340",1_Bed,1_Bath,
https://www.renthop.com/listings/25-charlton-st/3-bedrooms-2-baths-15mh/58024789,"25 Charlton St., Apt 3 BEDROOM...","Lower Mystic Basin, Everett","$3,913",3_Bed,2_Bath,
https://www.renthop.com/listings/1401-beacon-st/108/57734965,"1401 Beacon St., Apt 108","Coolidge Corner, Brookline","$2,224",1_Bed,1_Bath,
https://www.renthop.com/listings/197-calumet-st/7jy/19763246,197 Calumet St.,"Mission Hill, Boston","$2,250",2_Bed,1_Bath,
https://www.renthop.com/listings/42-parker-hill-ave/5/19520988,42 Parker Hill Ave.,"Mission Hill, Boston","$2,650",2_Bed,1_Bath,
https://www.renthop.com/listings/200-waltham-st/2br-townhouse/20075751,200 Waltham St.,"Watertown West End, Watertown Town","$3,550",2_Bed,2_Bath,
https://www.renthop.com/listings/219-commonwealth-ave/5/20716222,219 Commonwealth Ave,"Chestnut Hill, Newton","$2,500",1_Bed,1_Bath,
https://www.renthop.com/listings/1163-boylston-st/5/57778973,"1163 Boylston St., Apt 5","West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,095",1_Bed,1_Bath,
https://www.renthop.com/listings/89-englewood-ave/1/57994467,"89 Englewood Ave., Apt 1","Commonwealth, Brighton, Boston","$1,550",Studio,1_Bath,
https://www.renthop.com/listings/379-commonwealth-ave/8/57795724,"379 Commonwealth Ave., Apt 8","Back Bay West, Back Bay, Boston","$2,925",1_Bed,1_Bath,
https://www.renthop.com/listings/162-saint-botolph-st/02/57672707,"162 Saint Botolph St., Apt 02","Prudential - St. Botolph, Back Bay, Boston","$1,575",Studio,1_Bath,
https://www.renthop.com/listings/4-kemp-st/4/19495880,4 Kemp St.,"Columbus Park - Andrew Square, South Boston, Boston","$5,000",4_Bed,2_Bath,
https://www.renthop.com/listings/665-washington-st/001/19186559,665 Washington St.,"Chinatown - Leather District, Boston","$3,125",Studio,1_Bath,
https://www.renthop.com/listings/23-shepard-st/47b/18825865,23 Shepard St.,"St. Elizabeth's, Brighton, Boston","$1,895",1_Bed,1_Bath,
https://www.renthop.com/listings/881-huntington-ave/2g/19762447,881 Huntington Ave.,"Mission Hill, Boston","$1,795",1_Bed,1_Bath,
https://www.renthop.com/listings/223-london-st/2/19488778,223 London St.,"Central Maverick Square - Paris Street, East Boston, Boston","$3,800",4_Bed,2_Bath,
https://www.renthop.com/listings/27-caldwell-st/2/58306015,"27 Caldwell St., Apt 2","East Somerville, Boston","$4,600",4_Bed,2_Bath,
https://www.renthop.com/listings/121-cottage-st/2/58254812,"121 Cottage St., Apt 2","Jeffries Point - Airport, East Boston, Boston","$3,200",4_Bed,1_Bath,
https://www.renthop.com/listings/1298-commonwealth-ave/28/57894686,"1298 Commonwealth Ave., Apt 28...","Commonwealth, Brighton, Boston","$1,800",1_Bed,1_Bath,
https://www.renthop.com/listings/18-webster-st/2/58295045,"18 Webster St., Apt 2","East Somerville, Somerville","$2,900",3_Bed,1_Bath,
https://www.renthop.com/listings/179-northampton-st/4/58320624,"179 Northampton St., Apt 4","Lower Roxbury, Roxbury, Boston","$4,500",4_Bed,2_Bath,
https://www.renthop.com/listings/239-kelton-st/21/57706973,"239 Kelton St., Apt 21","Commonwealth, Brighton, Boston","$2,300",2_Bed,1_Bath,
https://www.renthop.com/listings/12-stoneholm-st/318/58247944,"12 Stoneholm St., Apt 318","Fenway, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,300",1_Bed,1_Bath,
https://www.renthop.com/listings/12-stoneholm-st/318/58247944,"12 Stoneholm St., Apt 318","Fenway, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,300",1_Bed,1_Bath,
https://www.renthop.com/listings/2003-commonwealth-ave/29/58178425,"2003 Commonwealth Ave., Apt 29...","St. Elizabeth's, Brighton, Boston","$1,950",1_Bed,1_Bath,
https://www.renthop.com/listings/36-river-st/401/58246583,"36 River St., Apt 401","Watertown West End, Waltham","$3,134",2_Bed,2_Bath,
https://www.renthop.com/listings/91-waverly-st/na/57881170,91 Waverly St.,"North Allston, Allston, Boston","$2,350",2_Bed,1_Bath,
https://www.renthop.com/listings/167-commonwealth-ave/8/58246483,"167 Commonwealth Ave., Apt 8","Back Bay East, Back Bay, Boston","$2,850",1_Bed,1_Bath,
https://www.renthop.com/listings/494-massachusetts-ave/3/58318996,"494 Massachusetts Ave., Apt 3","Cambridgeport, Cambridge","$2,850",2_Bed,1_Bath,
https://www.renthop.com/listings/1335-boylston-st/1br/20422487,1335 Boylston St.,"West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,721",1_Bed,1_Bath,
https://www.renthop.com/listings/24-26-bentley-st/1/57668778,"24-26 Bentley St., Apt 1","Oak Square, Brighton, Boston","$3,950",4_Bed,2_Bath,
https://www.renthop.com/listings/29-hunnewell-ave/2/58207327,"29 Hunnewell Ave., Apt 2","Oak Square, Brighton, Boston","$3,400",4_Bed,2_Bath,
https://www.renthop.com/listings/1171-boylston-st/31/58220186,"1171 Boylston St., Apt 31","West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,150",1_Bed,1_Bath,
https://www.renthop.com/listings/500-ocean-ave/1-bedroom/19874299,500 Ocean Ave.,"Crescent Beach, Revere","$2,220",1_Bed,1_Bath,
https://www.renthop.com/listings/126-warren-st/32/19305145,126 Warren St.,"St. Elizabeth's, Brighton, Boston","$2,175",2_Bed,1_Bath,
https://www.renthop.com/listings/509-columbus-ave/3/57927800,"509 Columbus Ave., Apt 3","Columbus, South End, Boston","$1,800",1_Bed,1_Bath,
https://www.renthop.com/listings/7-loring-st/1/19495885,7 Loring St.,"D Street - West Broadway, South Boston, Boston","$6,000",5_Bed,2_Bath,
https://www.renthop.com/listings/16-trowbridge-st/41/58293078,"16 Trowbridge St., Apt 41","Mid-Cambridge, Cambridge","$2,595",2_Bed,1_Bath,
https://www.renthop.com/listings/9-miner-st/1-bedroom/19186376,9 Miner St.,"Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$3,295",1_Bed,1_Bath,
https://www.renthop.com/listings/21-chauncy-st/21-26/58319884,"21 Chauncy St., Apt 2126","Neighborhood Nine, Cambridge","$1,750",Studio,1_Bath,
https://www.renthop.com/listings/592-cambridge-st/21/19219311,592 Cambridge St.,"St. Elizabeth's, Brighton, Boston","$1,495",Studio,1_Bath,
https://www.renthop.com/listings/27-duncklee-st/2/58255876,"27 Duncklee St., Apt 2","Oak Square, Brighton, Boston","$1,950",2_Bed,1_Bath,
https://www.renthop.com/listings/42-parker-hill-ave/130/18827923,42 Parker Hill Ave.,"Mission Hill, Boston","$2,650",2_Bed,1_Bath,
https://www.renthop.com/listings/42-parker-hill-ave/130/18827923,42 Parker Hill Ave.,"Mission Hill, Boston","$2,650",2_Bed,1_Bath,
https://www.renthop.com/listings/286-highland-ave/3/58254828,"286 Highland Ave., Apt 3","Powder House, Somerville","$4,120",4_Bed,1_Bath,
https://www.renthop.com/listings/25-northern-ave/studio/19469927,25 Northern Ave.,"Seaport District, D Street - West Broadway, South Boston, Boston","$3,090",Studio,1_Bath,
https://www.renthop.com/listings/109-queensberry-st/03/57671346,"109 Queensberry St., Apt 03","West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,050",1_Bed,1_Bath,
https://www.renthop.com/listings/237-chestnut-st/3/58068793,"237 Chestnut St., Apt 3","Broadway, Chelsea","$2,500",3_Bed,1_Bath,
https://www.renthop.com/listings/228-prospect-st/1/58308414,"228 Prospect St., Apt 1","Inman Square, Cambridge","$3,300",3_Bed,1_Bath,
https://www.renthop.com/listings/40-river-st/2br-1ba/58175915,"40 River St., Apt 2BR 1BA","West Codman Hill - West Lower Mills, Dorchester, Boston","$2,600",2_Bed,1_Bath,
https://www.renthop.com/listings/62-wyman-st/1/19891027,62 Wyman St.,"Hyde Square, Jamaica Plain, Boston","$4,000",5_Bed,3_Bath,
https://www.renthop.com/listings/534-commonwealth-ave/2a/57711911,"534 Commonwealth Ave., Apt 2A","Kenmore, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$4,000",3_Bed,2_Bath,
https://www.renthop.com/listings/660-washington-st/27e/57996239,"660 Washington St., Apt 27E","Chinatown - Leather District, Boston","$4,735",2_Bed,2_Bath,
https://www.renthop.com/listings/96-longwood-ave/3/58284582,"96 Longwood Ave., Apt 3","Coolidge Corner, Brookline","$3,050",3_Bed,1_Bath,
https://www.renthop.com/listings/206-northampton-st/1b/57672474,"206 Northampton Street, Apt 1B...","Lower Roxbury, Roxbury, Boston","$3,600",3_Bed,/_Flex_4_,3_Bath
https://www.renthop.com/listings/40-river-st/apt-406/19713611,40 River St.,"West Codman Hill - West Lower Mills, Dorchester, Boston","$2,400",1_Bed,1_Bath,
https://www.renthop.com/listings/39-shepard-st/23/57809247,"39 Shepard St., Apt 23","St. Elizabeth's, Brighton, Boston","$2,200",2_Bed,1_Bath,
https://www.renthop.com/listings/17-higgins-st/4/57864536,"17 Higgins St., Apt 4","St. Elizabeth's, Brighton, Boston","$1,950",1_Bed,1_Bath,
https://www.renthop.com/listings/68-dimick-st/2/58179252,"68 Dimick St., Apt 2","Ward Two, Somerville","$3,300",3_Bed,1_Bath,
https://www.renthop.com/listings/345-harrison-ave/532/58308120,"345 Harrison Ave., Apt 532","Shawmut, South End, Boston","$4,230",1_Bed,1_Bath,
https://www.renthop.com/listings/32-stedman-st/b/58037350,"32 Stedman St., Apt B","Coolidge Corner, Brookline","$2,500",_3_Bed,1_Bath,
https://www.renthop.com/listings/6-wise-st/2/58264259,"6 Wise St., Apt 2","Hyde Square, Jamaica Plain, Boston","$2,600",3_Bed,1_Bath,
https://www.renthop.com/listings/866-dorchester-ave/2/58079055,"866 Dorchester Ave., Apt 2","Columbia Point, Dorchester, Boston","$2,400",2_Bed,1_Bath,
https://www.renthop.com/listings/866-dorchester-ave/2/58079055,"866 Dorchester Ave., Apt 2","Columbia Point, Dorchester, Boston","$2,400",2_Bed,1_Bath,
https://www.renthop.com/listings/192-west-6th/2/58182646,"192 West 6th, Apt 2","D Street - West Broadway, South Boston, Boston","$3,600",2_Bed,2_Bath,
https://www.renthop.com/listings/172-saint-botolph-st/07/19250954,"172 Saint Botolph St., Apt 07","Prudential - St. Botolph, Back Bay, Boston","$2,000",1_Bed,1_Bath,
https://www.renthop.com/listings/1661-washington-st/401/19486981,1661 Washington St.,"Shawmut, South End, Boston","$3,200",2_Bed,2_Bath,
https://www.renthop.com/listings/63-lewis-st/1-bedroom/20400007,63 Lewis St.,"Central Maverick Square - Paris Street, East Boston, Boston","$2,870",1_Bed,1_Bath,
https://www.renthop.com/listings/120-peterborough-st/17/18847885,120 Peterborough St.,"West Fens, Fenway - Kenmore - Audubon Circle - Longwood, Boston","$2,350",1_Bed,1_Bath,
https://www.renthop.com/listings/270-pleasant-st/2-bedrooms-2-baths-15mh/20446784,270 Pleasant St.,"Watertown West End, Watertown Town","$2,845",2_Bed,2_Bath,
https://www.renthop.com/listings/1530-beacon-st/1101/18814021,1530 Beacon St.,"Washington Square, Brookline","$3,375",2_Bed,2_Bath,
https://www.renthop.com/listings/25-northern-ave/1202/58329837,"25 Northern Ave., Apt 1202","Seaport District, D Street - West Broadway, South Boston, Boston","$8,681",3_Bed,2_Bath,
https://www.renthop.com/listings/70-72-dane-st/2/18647117,70-72 Dane St.,"Ward Two, Somerville","$4,000",4_Bed,1_Bath,
https://www.renthop.com/listings/79-gordon-st/24a/20106055,79 Gordon St.,"St. Elizabeth's, Brighton, Boston","$1,775",Studio,1_Bath,
https://www.renthop.com/listings/58-ridgemont-st/1/19651158,"58 Ridgemont St., Apt 1","St. Elizabeth's, Brighton, Boston","$2,950",3_Bed,2_Bath,
